weight,age,height
65,35,160.02
56,31,167.64
58,30,170.18
55,40,160.02
61,25,165.1
63,21,165.1
61,47,162.56
72,35,177.8
63,53,162.56
49,35,154.94
65,30,162.56
53,29,157.48
58,34,162.56
61,31,175.26
68,28,167.64
54,31,172.72
58,40,170.18
53,29,170.18
75,28,170.18
56,30,172.72
61,29,167.64
72,32,162.56
72,27,152.4
49,34,160.02
58,34,172.72
47,24,167.64
61,37,177.8
70,30,167.64
68,40,157.48
52,40,172.72
55,26,170.18
54,33,165.1
58,44,162.56
72,33,162.56
63,28,167.64
67,52,165.1
48,36,160.02
68,44,162.56
56,28,160.02
63,33,177.8
63,29,170.18
57,36,167.64
65,38,172.72
81,27,177.8
55,32,165.1
61,45,160.02
54,34,154.94
61,35,157.48
56,28,160.02
57,35,162.56
61,27,157.48
79,29,175.26
72,31,185.42
57,27,160.02
63,39,170.18
53,34,160.02
54,36,160.02
69,48,170.18
65,34,175.26
63,28,170.18
65,57,167.64
59,29,160.02
58,28,167.64
52,32,154.94
71,36,175.26
58,34,162.56
81,47,170.18
65,25,167.64
56,34,167.64
56,45,157.48
65,35,167.64
56,30,160.02
51,28,167.64
65,30,165.1
68,33,162.56
58,29,167.64
70,32,177.8
70,26,170.18
86,38,160.02
71,33,160.02
68,37,170.18
65,37,180.34
56,24,170.18
68,40,152.4
58,32,165.1
56,33,157.48
59,23,175.26
52,26,165.1
58,35,160.02
56,24,165.1
52,26,160.02
63,36,167.64
63,,170.18
54,36,165.1
58,31,167.64
68,59,172.72
58,38,167.64
58,31,157.48
63,32,175.26
68,39,167.64
63,32,165.1
70,29,175.26
60,46,165.1
65,37,162.56
70,26,182.88
54,35,157.48
56,32,162.56
58,34,162.56
61,34,167.64
70,44,160.02
64,27,162.56
58,31,167.64
70,41,167.64
63,45,172.72
54,22,165.1
61,37,165.1
72,34,157.48
73,43,154.94
58,32,165.1
62,35,149.86
88,40,180.34
56,30,165.1
58,26,157.48
68,30,175.26
54,34,160.02
55,31,165.1
79,29,180.34
54,32,160.02
74,36,167.64
61,25,165.1
54,28,170.18
54,31,170.18
58,49,165.1
69,27,170.18
58,42,157.48
62,28,167.64
55,35,162.56
59,27,165.1
55,50,160.02
58,51,162.56
52,28,172.72
88,43,157.48
67,25,175.26
59,37,157.48
58,34,152.4
61,29,154.94
47,43,157.48
55,55,167.64
61,19,165.1
68,44,162.56
63,24,170.18
48,63,154.94
58,29,160.02
70,31,172.72
54,31,162.56
56,35,157.48
51,27,167.64
81,30,175.26
63,33,180.34
61,53,172.72
53,29,160.02
61,37,177.8
56,39,170.18
72,30,177.8
63,43,172.72
56,36,160.02
61,27,170.18
98,34,170.18
58,37,162.56
45,52,154.94
53,35,170.18
52,43,165.1
65,28,162.56
63,29,157.48
65,30,167.64
60,37,167.64
67,44,170.18
77,33,167.64
58,37,165.1
61,19,167.64
57,32,175.26
72,28,177.8
72,42,172.72
65,43,175.26
58,28,167.64
63,37,165.1
55,26,170.18
47,26,160.02
54,27,160.02
61,26,170.18
65,26,170.18
63,29,167.64
65,47,162.56
72,27,177.8
50,41,162.56
81,40,175.26
65,35,165.1
56,23,160.02
53,36,165.1
54,24,157.48
65,26,165.1
70,40,175.26
58,38,167.64
74,29,162.56
61,27,172.72
63,29,165.1
61,28,172.72
62,33,162.56
54,26,162.56
63,38,167.64
61,50,162.56
61,35,180.34
58,34,170.18
52,32,162.56
58,31,170.18
56,30,167.64
65,49,160.02
66,24,170.18
90,30,175.26
63,27,175.26
78,34,170.18
52,33,165.1
83,49,157.48
65,31,165.1
53,39,162.56
76,36,167.64
64,33,180.34
68,34,175.26
55,48,165.1
58,47,167.64
68,29,167.64
54,36,160.02
71,33,170.18
81,43,167.64
67,29,177.8
61,38,170.18
61,49,167.64
52,38,160.02
63,36,162.56
58,26,170.18
52,29,157.48
72,31,162.56
61,31,162.56
52,33,160.02
62,36,154.94
47,36,154.94
47,23,165.1
65,42,167.64
54,31,154.94
97,29,165.1
70,23,177.8
54,34,167.64
53,25,162.56
63,27,165.1
56,20,165.1
61,29,160.02
61,25,162.56
51,26,167.64
49,29,157.48
70,36,167.64
69,36,162.56
59,48,162.56
70,47,167.64
54,22,165.1
68,37,175.26
58,30,165.1
58,51,167.64
56,29,160.02
57,37,160.02
63,47,167.64
59,34,167.64
47,35,157.48
61,31,167.64
65,30,177.8
63,28,175.26
61,22,170.18
49,39,157.48
56,35,157.48
56,31,152.4
63,27,162.56
62,36,157.48
56,55,172.72
65,27,177.8
68,37,177.8
52,30,157.48
54,31,162.56
68,31,180.34
72,35,170.18
54,27,165.1
72,39,160.02
65,30,165.1
56,39,152.4
56,32,167.64
63,30,167.64
63,41,162.56
63,27,165.1
61,37,167.64
49,27,157.48
74,39,170.18
54,33,165.1
49,33,162.56
61,39,172.72
70,63,172.72
56,29,170.18
56,21,172.72
68,31,170.18
62,45,167.64
54,26,154.94
51,20,160.02
58,35,162.56
61,29,165.1
56,33,160.02
61,59,170.18
58,42,165.1
74,39,162.56
58,32,165.1
56,30,160.02
61,32,175.26
68,21,162.56
63,32,172.72
50,28,165.1
54,32,170.18
58,33,160.02
50,31,157.48
52,30,165.1
58,27,172.72
79,33,160.02
86,34,165.1
79,49,175.26
52,36,160.02
72,39,172.72
62,30,160.02
68,27,157.48
63,31,170.18
65,29,165.1
54,35,157.48
58,29,167.64
72,27,172.72
52,36,160.02
68,28,160.02
86,45,175.26
61,27,157.48
54,31,157.48
64,27,160.02
58,37,162.56
65,37,170.18
58,30,165.1
52,30,149.86
61,28,157.48
49,26,154.94
64,55,175.26
72,26,170.18
72,36,160.02
65,26,172.72
72,54,165.1
58,38,157.48
55,27,165.1
56,29,172.72
81,31,172.72
61,43,170.18
64,41,175.26
68,31,165.1
58,33,160.02
55,28,160.02
65,27,165.1
58,32,165.1
63,35,157.48
56,28,157.48
63,33,170.18
53,57,165.1
63,35,172.72
61,42,167.64
70,31,167.64
58,36,160.02
49,31,157.48
52,23,154.94
49,34,149.86
49,37,162.56
86,33,165.1
54,29,162.56
63,33,172.72
68,32,157.48
63,28,157.48
81,26,165.1
56,32,160.02
61,39,162.56
55,26,170.18
61,31,165.1
59,43,170.18
67,32,157.48
49,29,154.94
52,33,157.48
68,34,172.72
58,38,162.56
55,29,157.48
61,32,170.18
61,35,167.64
74,39,175.26
56,27,162.56
53,32,167.64
70,33,162.56
52,26,144.78
54,24,165.1
75,38,175.26
63,41,167.64
50,20,157.48
61,30,157.48
53,47,157.48
63,28,152.4
79,28,177.8
64,28,177.8
52,32,160.02
56,34,165.1
61,25,165.1
77,38,154.94
58,27,170.18
58,28,165.1
53,32,160.02
56,54,154.94
95,24,175.26
65,40,172.72
47,36,160.02
62,23,160.02
47,34,160.02
56,31,154.94
58,30,162.56
54,29,165.1
52,29,157.48
70,55,170.18
51,42,170.18
61,38,172.72
52,23,154.94
86,34,177.8
78,33,165.1
52,44,167.64
65,37,180.34
49,,144.78
54,28,170.18
68,24,170.18
58,45,165.1
60,38,162.56
70,40,162.56
65,33,175.26
77,34,177.8
61,40,160.02
49,33,160.02
56,31,170.18
63,26,177.8
74,31,167.64
63,25,165.1
57,30,167.64
56,29,165.1
58,25,167.64
68,29,177.8
63,31,167.64
54,65,162.56
61,31,162.56
63,34,170.18
61,32,162.56
56,32,157.48
65,34,182.88
57,45,162.56
56,20,167.64
50,30,162.56
64,36,160.02
56,26,160.02
56,42,162.56
65,46,167.64
52,33,162.56
65,40,160.02
77,30,175.26
49,35,165.1
52,39,165.1
43,25,149.86
70,31,167.64
63,41,175.26
63,34,160.02
63,27,152.4
54,38,162.56
79,48,172.72
52,31,157.48
70,28,170.18
70,30,175.26
56,38,165.1
68,33,172.72
54,37,170.18
56,36,160.02
61,28,160.02
63,33,160.02
53,37,170.18
57,30,157.48
68,29,170.18
80,38,162.56
58,41,152.4
45,30,
61,30,152.4
61,41,170.18
58,30,167.64
72,29,167.64
61,27,162.56
63,36,170.18
46,48,152.4
73,37,154.94
52,28,157.48
56,42,167.64
58,53,170.18
74,28,172.72
56,33,157.48
68,28,172.72
53,29,165.1
68,33,182.88
79,31,170.18
56,31,160.02
61,36,170.18
102,38,170.18
56,20,160.02
58,29,154.94
69,38,167.64
58,40,167.64
58,54,162.56
68,28,162.56
54,39,162.56
61,36,162.56
76,43,167.64
54,27,165.1
59,27,172.72
70,33,162.56
61,42,160.02
56,30,165.1
65,57,170.18
61,35,165.1
53,41,162.56
92,30,170.18
65,24,165.1
52,38,165.1
60,28,170.18
56,33,160.02
65,26,172.72
72,41,162.56
58,60,172.72
53,28,167.64
56,30,160.02
61,30,165.1
63,30,162.56
70,32,160.02
52,36,165.1
68,36,157.48
45,28,157.48
72,42,172.72
59,,160.02
53,37,157.48
61,39,162.56
47,28,167.64
56,41,162.56
54,27,170.18
72,25,160.02
70,33,170.18
49,34,160.02
56,27,170.18
70,32,165.1
56,29,160.02
54,39,157.48
58,34,152.4
72,39,167.64
56,36,165.1
61,43,167.64
62,30,167.64
72,24,175.26
58,32,157.48
56,29,162.56
58,27,157.48
63,43,165.1
65,28,177.8
62,44,167.64
53,31,162.56
65,33,167.64
77,47,170.18
68,31,175.26
61,45,167.64
61,32,167.64
60,28,160.02
52,28,170.18
53,24,157.48
65,26,172.72
89,34,167.64
72,27,177.8
56,33,167.64
62,28,165.1
68,36,180.34
72,25,167.64
56,36,162.56
53,30,162.56
62,56,162.56
56,39,167.64
61,33,162.56
54,32,167.64
62,32,167.64
63,53,165.1
56,25,167.64
56,56,152.4
54,28,157.48
58,41,152.4
72,21,172.72
74,34,165.1
60,28,177.8
61,30,154.94
53,34,160.02
47,31,157.48
70,36,157.48
72,30,165.1
56,28,162.56
56,45,165.1
61,30,167.64
54,32,170.18
58,26,167.64
79,34,162.56
54,29,162.56
87,31,167.64
58,34,157.48
63,32,175.26
52,34,162.56
52,38,162.56
63,35,160.02
65,27,172.72
61,31,162.56
54,34,152.4
58,55,167.64
70,34,162.56
72,31,167.64
61,54,170.18
53,27,165.1
77,33,175.26
77,31,165.1
68,27,165.1
52,50,162.56
62,29,167.64
55,43,170.18
86,38,172.72
47,28,152.4
63,47,167.64
48,29,152.4
58,38,167.64
50,30,165.1
68,30,165.1
47,35,162.56
79,32,160.02
63,24,170.18
56,26,167.64
62,36,162.56
52,34,160.02
71,35,170.18
70,25,165.1
63,25,177.8
58,29,157.48
54,29,154.94
55,26,170.18
54,30,162.56
63,34,157.48
58,41,157.48
56,24,165.1
59,45,170.18
79,27,162.56
65,29,162.56
49,43,154.94
58,27,162.56
58,28,165.1
65,32,180.34
68,35,162.56
48,36,160.02
72,32,175.26
61,29,167.64
65,32,160.02
73,33,165.1
72,34,167.64
62,31,177.8
54,30,157.48
61,33,172.72
92,30,180.34
74,52,177.8
53,33,160.02
86,29,172.72
54,48,167.64
72,31,177.8
58,30,167.64
90,49,165.1
65,47,167.64
44,56,157.48
72,30,170.18
63,31,175.26
58,33,182.88
58,37,172.72
72,31,172.72
77,28,180.34
77,26,182.88
63,51,175.26
52,28,162.56
60,37,167.64
50,28,162.56
61,41,162.56
68,36,175.26
56,45,157.48
57,48,165.1
56,29,162.56
53,36,157.48
54,31,167.64
63,33,162.56
68,34,167.64
48,,157.48
45,32,152.4
68,34,177.8
56,29,165.1
68,31,170.18
63,33,167.64
52,29,170.18
65,30,175.26
61,27,165.1
63,35,165.1
56,42,160.02
52,34,157.48
81,31,175.26
54,26,160.02
63,34,170.18
56,44,160.02
68,38,175.26
64,38,177.8
54,21,167.64
59,35,170.18
51,38,162.56
77,25,170.18
72,39,172.72
52,39,162.56
54,30,165.1
83,31,172.72
65,30,167.64
56,29,172.72
49,33,160.02
57,35,162.56
58,33,177.8
61,35,157.48
55,37,170.18
53,33,162.56
56,26,157.48
45,38,147.32
63,37,167.64
63,30,165.1
66,29,160.02
74,30,170.18
62,25,170.18
90,25,167.64
63,26,170.18
59,34,167.64
65,38,162.56
56,30,172.72
50,35,152.4
52,33,165.1
53,30,160.02
61,46,160.02
61,33,165.1
61,29,167.64
68,35,162.56
43,31,152.4
71,41,177.8
68,32,177.8
72,24,165.1
54,38,167.64
43,26,154.94
58,35,167.64
79,57,165.1
74,32,170.18
58,26,162.56
81,41,177.8
68,24,170.18
64,33,175.26
72,30,175.26
63,37,177.8
63,33,162.56
62,48,170.18
77,36,180.34
47,37,154.94
56,22,157.48
81,28,172.72
70,28,177.8
58,31,170.18
65,25,167.64
56,31,160.02
68,51,170.18
68,27,167.64
54,28,160.02
56,32,177.8
61,39,172.72
58,38,167.64
58,34,175.26
74,38,162.56
49,,157.48
68,29,177.8
58,49,157.48
52,30,157.48
65,35,160.02
56,30,157.48
54,30,165.1
54,25,165.1
58,30,170.18
61,29,165.1
61,54,160.02
58,28,172.72
72,28,167.64
72,40,162.56
63,34,172.72
61,60,167.64
58,35,172.72
63,29,175.26
61,51,165.1
62,31,160.02
58,35,160.02
65,35,160.02
63,29,170.18
58,31,167.64
60,33,170.18
79,37,167.64
61,37,175.26
53,28,157.48
63,32,160.02
72,38,167.64
61,53,157.48
56,24,162.56
52,27,167.64
58,33,162.56
62,27,170.18
65,32,162.56
52,33,157.48
56,31,170.18
47,35,160.02
49,34,165.1
57,21,167.64
53,33,162.56
61,22,170.18
56,55,165.1
77,61,170.18
63,33,165.1
63,27,167.64
63,28,175.26
67,57,180.34
70,29,160.02
58,27,167.64
55,31,160.02
70,33,177.8
52,48,162.56
63,33,172.72
71,33,170.18
58,32,165.1
45,39,154.94
79,45,167.64
81,36,162.56
71,37,160.02
51,35,165.1
46,48,152.4
61,35,165.1
61,45,167.64
72,33,160.02
72,32,175.26
74,37,180.34
58,34,165.1
56,27,172.72
66,52,170.18
61,29,167.64
75,33,170.18
58,29,165.1
56,30,167.64
77,33,177.8
47,27,157.48
58,50,162.56
68,42,175.26
56,30,167.64
60,45,175.26
81,29,167.64
56,31,157.48
57,65,165.1
48,44,152.4
81,27,162.56
58,28,160.02
64,56,167.64
47,31,160.02
54,17,170.18
77,35,165.1
57,33,162.56
65,37,165.1
68,27,177.8
58,54,162.56
61,35,162.56
53,62,167.64
63,37,170.18
58,37,157.48
63,34,162.56
52,25,157.48
46,41,149.86
63,25,165.1
51,25,157.48
61,27,167.64
68,34,149.86
70,44,165.1
68,39,162.56
58,37,165.1
57,35,165.1
58,41,165.1
54,31,154.94
54,27,162.56
83,39,170.18
52,32,162.56
56,38,167.64
68,26,162.56
58,36,172.72
53,34,165.1
61,26,170.18
61,27,160.02
57,59,165.1
62,30,167.64
58,30,165.1
56,35,175.26
58,32,172.72
54,25,162.56
52,38,162.56
51,29,167.64
57,44,172.72
65,29,160.02
68,48,177.8
70,19,172.72
51,25,157.48
68,33,167.64
55,31,172.72
56,27,170.18
61,23,172.72
52,24,180.34
78,32,160.02
68,37,154.94
56,48,152.4
61,31,162.56
79,26,165.1
65,37,172.72
55,56,157.48
65,48,172.72
68,30,160.02
54,33,165.1
53,36,157.48
88,29,167.64
56,28,165.1
56,30,160.02
72,24,172.72
56,27,170.18
56,36,165.1
65,35,
58,35,157.48
56,35,167.64
65,24,170.18
74,34,175.26
57,51,170.18
74,55,180.34
72,38,170.18
77,31,160.02
58,33,162.56
63,28,165.1
72,35,175.26
54,30,162.56
65,35,172.72
58,28,165.1
51,26,157.48
52,28,165.1
52,30,162.56
65,27,160.02
52,53,162.56
58,35,167.64
71,28,167.64
71,33,180.34
61,26,167.64
59,32,172.72
68,37,170.18
63,35,160.02
58,26,165.1
65,31,165.1
58,29,167.64
61,29,165.1
49,28,154.94
63,27,170.18
70,37,172.72
66,34,162.56
59,31,172.72
51,39,172.72
54,50,162.56
56,18,170.18
65,34,162.56
68,30,160.02
60,29,170.18
62,26,172.72
57,37,167.64
58,29,167.64
72,30,165.1
52,32,165.1
52,34,152.4
58,28,170.18
60,41,170.18
61,34,162.56
77,30,177.8
56,23,165.1
49,56,152.4
54,28,165.1
58,34,175.26
58,37,172.72
61,28,154.94
63,36,167.64
54,37,160.02
58,28,165.1
58,35,162.56
61,39,175.26
55,32,170.18
63,29,172.72
49,43,170.18
65,46,162.56
56,28,162.56
61,27,162.56
42,29,152.4
63,28,167.64
68,34,177.8
68,47,165.1
62,26,172.72
47,33,165.1
54,32,167.64
64,46,167.64
61,42,170.18
58,38,157.48
68,36,170.18
54,49,167.64
46,27,154.94
65,37,167.64
57,33,154.94
62,27,172.72
56,43,165.1
63,36,162.56
70,45,165.1
58,43,170.18
72,30,180.34
65,32,175.26
70,39,167.64
56,26,157.48
65,37,157.48
61,31,162.56
61,30,172.72
52,25,165.1
58,42,175.26
52,26,152.4
61,30,167.64
54,28,160.02
58,33,154.94
53,32,165.1
95,24,170.18
88,34,170.18
48,42,167.64
77,30,167.64
65,35,162.56
57,30,162.56
52,36,167.64
49,30,160.02
61,29,170.18
72,39,167.64
81,28,167.64
65,35,
52,33,157.48
56,31,160.02
53,29,154.94
63,27,160.02
58,33,170.18
54,26,160.02
60,30,167.64
54,25,170.18
56,23,162.56
62,30,167.64
63,34,177.8
54,32,162.56
47,18,154.94
68,33,162.56
92,31,167.64
108,47,180.34
58,28,170.18
58,32,162.56
62,51,175.26
68,40,172.72
58,54,157.48
72,35,165.1
56,29,152.4
61,31,170.18
58,30,160.02
65,40,165.1
61,28,172.72
63,29,167.64
52,30,152.4
52,43,157.48
58,26,170.18
65,33,162.56
61,27,160.02
54,30,160.02
58,32,172.72
68,27,160.02
52,26,162.56
64,27,165.1
49,28,162.56
49,33,157.48
65,37,167.64
74,52,154.94
68,23,170.18
86,37,172.72
54,32,162.56
46,18,160.02
86,26,167.64
58,31,170.18
61,65,157.48
53,25,154.94
54,25,149.86
60,48,170.18
62,34,160.02
56,32,162.56
63,36,177.8
63,37,167.64
58,26,165.1
68,30,160.02
54,39,157.48
59,40,160.02
65,29,172.72
77,28,162.56
54,30,165.1
72,38,175.26
65,33,175.26
58,39,162.56
56,25,170.18
56,32,160.02
55,28,167.64
53,42,162.56
69,31,177.8
61,28,165.1
61,29,167.64
58,30,167.64
58,23,160.02
65,41,142.24
63,31,170.18
58,30,167.64
56,36,160.02
77,34,175.26
65,26,160.02
58,26,162.56
56,28,170.18
65,33,170.18
65,33,180.34
56,29,167.64
51,19,160.02
61,31,170.18
56,47,160.02
65,25,167.64
51,32,157.48
56,38,162.56
65,31,177.8
56,44,175.26
54,37,170.18
56,36,160.02
61,34,172.72
56,27,170.18
62,32,170.18
65,30,180.34
72,31,160.02
61,43,165.1
54,34,162.56
63,29,165.1
54,43,160.02
58,28,167.64
79,27,170.18
56,34,175.26
61,31,152.4
48,36,154.94
56,35,162.56
58,34,172.72
56,33,162.56
53,32,160.02
53,28,170.18
70,39,167.64
55,30,160.02
65,36,160.02
48,27,157.48
63,33,172.72
56,48,167.64
58,30,165.1
53,29,162.56
74,29,182.88
82,30,167.64
77,26,167.64
47,36,152.4
47,30,157.48
99,37,160.02
70,36,167.64
68,28,170.18
86,36,167.64
63,29,170.18
65,26,182.88
66,37,165.1
53,27,165.1
56,27,175.26
63,53,165.1
68,37,167.64
50,41,162.56
58,32,162.56
68,32,
58,29,172.72
65,51,162.56
64,31,170.18
74,32,170.18
58,26,165.1
56,31,167.64
47,42,162.56
45,32,154.94
70,28,162.56
74,32,167.64
56,28,165.1
54,29,165.1
53,31,160.02
52,38,167.64
52,30,165.1
90,43,167.64
61,29,160.02
95,52,167.64
47,33,160.02
61,38,170.18
58,26,172.72
79,33,167.64
50,32,160.02
56,0,170.18
52,27,167.64
61,33,167.64
77,48,167.64
68,30,175.26
49,24,165.1
58,34,175.26
52,32,157.48
86,31,162.56
74,31,162.56
63,34,157.48
61,29,175.26
68,30,175.26
60,33,167.64
52,27,154.94
58,30,170.18
49,31,160.02
58,39,170.18
70,36,177.8
74,55,180.34
51,57,157.48
54,31,165.1
52,24,160.02
58,32,162.56
63,33,172.72
61,29,172.72
61,26,170.18
54,27,165.1
61,31,167.64
68,34,160.02
58,31,167.64
63,46,175.26
56,48,170.18
61,28,160.02
58,30,175.26
81,29,167.64
48,37,152.4
65,34,160.02
56,29,157.48
77,25,162.56
53,24,170.18
58,37,165.1
63,21,167.64
55,26,170.18
61,27,170.18
74,30,162.56
61,31,165.1
58,32,167.64
55,40,167.64
111,32,167.64
56,29,170.18
54,38,162.56
76,28,180.34
65,45,
56,49,162.56
51,53,154.94
68,31,157.48
90,31,170.18
52,28,170.18
74,40,180.34
49,26,165.1
60,52,165.1
65,27,175.26
44,35,152.4
49,31,154.94
51,32,167.64
58,31,167.64
54,47,157.48
65,27,170.18
74,55,180.34
52,40,172.72
68,52,160.02
61,33,162.56
60,36,172.72
63,39,160.02
74,48,160.02
49,30,160.02
69,38,167.64
63,24,170.18
77,24,182.88
53,48,162.56
58,30,170.18
56,43,177.8
58,52,162.56
54,39,162.56
95,24,175.26
56,29,175.26
57,29,165.1
49,33,160.02
54,27,160.02
77,35,167.64
53,42,167.64
52,31,160.02
61,49,162.56
70,26,182.88
60,30,172.72
66,36,162.56
72,,162.56
54,30,170.18
54,40,154.94
70,36,157.48
49,29,160.02
58,28,165.1
63,23,165.1
54,37,165.1
46,28,160.02
61,27,165.1
68,29,160.02
54,40,162.56
52,29,157.48
58,26,165.1
52,27,162.56
63,43,160.02
56,46,162.56
63,49,162.56
74,,160.02
77,58,167.64
54,32,165.1
52,29,154.94
52,28,162.56
47,27,157.48
90,40,170.18
53,43,162.56
52,22,165.1
61,29,180.34
63,34,180.34
61,30,165.1
54,37,162.56
54,32,160.02
72,41,162.56
61,24,167.64
54,33,165.1
65,48,172.72
52,49,165.1
77,43,165.1
50,27,162.56
66,27,172.72
58,53,167.64
61,32,172.72
62,38,157.48
56,49,165.1
56,33,167.64
56,27,170.18
56,34,165.1
61,25,170.18
56,31,160.02
63,33,177.8
58,48,157.48
53,34,162.56
54,43,160.02
45,32,157.48
50,42,152.4
54,28,160.02
63,43,175.26
68,34,165.1
95,28,170.18
58,30,172.72
68,30,157.48
48,37,157.48
49,35,162.56
65,22,167.64
72,38,167.64
90,29,160.02
55,26,167.64
65,30,165.1
61,59,165.1
47,38,160.02
57,39,167.64
65,35,182.88
58,27,157.48
56,28,154.94
62,42,172.72
50,38,160.02
61,36,167.64
86,38,172.72
63,28,165.1
74,53,165.1
61,22,167.64
59,35,160.02
79,45,167.64
45,33,154.94
68,35,182.88
54,27,165.1
54,45,165.1
68,31,172.72
58,39,172.72
61,41,175.26
53,29,162.56
49,30,152.4
63,34,180.34
49,28,162.56
63,34,160.02
61,30,160.02
65,28,167.64
77,39,180.34
49,22,167.64
72,32,172.72
54,32,175.26
65,25,167.64
63,28,160.02
77,26,162.56
58,28,152.4
61,41,167.64
54,23,172.72
61,28,160.02
61,36,167.64
58,31,167.64
70,30,172.72
72,30,180.34
61,25,165.1
60,53,170.18
58,34,167.64
58,43,160.02
56,56,172.72
62,19,167.64
72,31,170.18
63,40,172.72
61,31,170.18
56,38,167.64
65,28,170.18
52,31,160.02
63,35,167.64
74,34,172.72
61,38,172.72
56,31,162.56
72,35,175.26
65,17,167.64
52,42,160.02
65,47,160.02
74,33,162.56
66,52,170.18
54,33,170.18
79,31,187.96
62,30,177.8
61,59,167.64
58,35,175.26
52,28,165.1
99,27,175.26
56,32,162.56
70,37,162.56
47,33,157.48
53,47,165.1
58,32,157.48
58,50,162.56
61,59,170.18
53,39,157.48
47,28,154.94
59,27,160.02
59,43,172.72
53,42,165.1
64,29,170.18
65,30,167.64
58,28,170.18
72,32,170.18
90,37,167.64
72,32,167.64
53,58,172.72
53,28,172.72
62,38,165.1
56,27,170.18
71,33,157.48
61,34,172.72
53,30,157.48
68,31,170.18
47,39,162.56
58,38,162.56
63,30,165.1
52,36,162.56
56,30,160.02
52,41,160.02
53,47,154.94
74,60,167.64
72,36,160.02
58,41,160.02
53,37,157.48
58,42,162.56
58,32,167.64
58,48,167.64
53,27,160.02
65,29,170.18
58,33,167.64
61,27,165.1
58,32,172.72
71,29,165.1
